property_name,property_id,link
"3 BHK Flat in Sector 89 A, Gurgaon",B88319560,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-marigold-sector-89-a-gurgaon-2150-sq-ft-r1-spid-B88319560
"2 BHK Flat in Sector 107, Gurgaon",Z90741006,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-m3m-woodshire-sector-107-gurgaon-1366-sq-ft-spid-Z90741006
"3 BHK Flat in Sector 83, Gurgaon",W90059350,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sector-83-gurgaon-1850-sq-ft-spid-W90059350
"3 BHK Flat in Sector 69, Gurgaon",N90579338,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tulip-yellow-sector-69-gurgaon-1704-sq-ft-spid-N90579338
"3 BHK Flat in Sector 69, Gurgaon",I90579288,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tulip-yellow-sector-69-gurgaon-1704-sq-ft-spid-I90579288
"3 BHK Flat in Sector 69, Gurgaon",H90579264,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tulip-yellow-sector-69-gurgaon-1704-sq-ft-spid-H90579264
"5 BHK Flat in Sector 53, Gurgaon",I88461188,https://www.99acres.com/5-bhk-bedroom-apartment-flat-for-sale-in-vipul-belmonte-sector-53-gurgaon-3925-sq-ft-spid-I88461188
"4 BHK Flat in Sector 37C, Gurgaon",N87915170,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-imperia-the-esfera-sector-37c-gurgaon-3360-sq-ft-spid-N87915170
"3 BHK Flat in Sector 45, Gurgaon",Q90549136,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-cghs-doordarshan-apartments-sector-45-gurgaon-2100-sq-ft-spid-Q90549136
"4 BHK Flat in Sector 110, Gurgaon",E90491346,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-indiabulls-enigma-sector-110-gurgaon-3400-sq-ft-spid-E90491346
"3 BHK Flat in Sector 70A, Gurgaon",F89625784,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-paras-irene-sector-70a-gurgaon-1830-sq-ft-spid-F89625784
"4 BHK Flat in Sector 67, Gurgaon",O89529952,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-m3m-merlin-sector-67-gurgaon-3297-sq-ft-spid-O89529952
"3 BHK Flat in Sector 85, Gurgaon",M89493242,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ss-the-leaf-sector-85-gurgaon-2408-sq-ft-spid-M89493242
"2 BHK Flat in Sector 37D, Gurgaon",D90031576,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ramprastha-the-edge-towers-sector-37d-gurgaon-1380-sq-ft-spid-D90031576
"3 BHK Flat in Sector 112, Gurgaon",Z89332737,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-experion-windchants-sector-112-gurgaon-2802-sq-ft-spid-Z89332737
"3 BHK Flat in Sector 102, Gurgaon",W83897296,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shapoorji-pallonji-joyville-gurugram-sector-102-gurgaon-1358-sq-ft-spid-W83897296
"4 BHK Flat in Sector 113, Gurgaon",F90394540,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-m3m-capital-sector-113-gurgaon-2060-sq-ft-spid-F90394540
"3 BHK Flat in Sector 49, Gurgaon",J89523944,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-orchid-petals-sector-49-gurgaon-1805-sq-ft-spid-J89523944
"4 BHK Flat in Sector 66, Gurgaon",X87155506,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-palm-terraces-select-sector-66-gurgaon-2410-sq-ft-r1-spid-X87155506
"3 BHK Flat in Sector 89, Gurgaon",H89809618,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-smart-world-gems-sector-89-gurgaon-1494-sq-ft-spid-H89809618
"3 BHK Flat in Sector 67A, Gurgaon",A90257740,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ireo-the-corridors-sector-67a-gurgaon-1852-sq-ft-spid-A90257740
"2 BHK Flat in Sector 67A, Gurgaon",W90257922,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ireo-the-corridors-sector-67a-gurgaon-1296-sq-ft-spid-W90257922
"4 BHK Flat in Sector 42, Gurgaon",K88989662,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-aralias-sector-42-gurgaon-5600-sq-ft-spid-K88989662
"2 BHK Flat in Sector 113, Gurgaon",R89124447,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-smartworld-one-dxp-sector-113-gurgaon-1370-sq-ft-spid-R89124447
"4 BHK Flat in Sector 104, Gurgaon",U85640186,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ats-triumph-sector-104-gurgaon-3150-sq-ft-r2-spid-U85640186
"4 BHK Flat in Sector 107, Gurgaon",E85834934,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-m3m-woodshire-sector-107-gurgaon-2768-sq-ft-spid-E85834934
"4 BHK Flat in Sector 92, Gurgaon",A90450954,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-altura-at-dxp-92-sector-92-gurgaon-2280-sq-ft-spid-A90450954
"2 BHK Flat in Sector-33 Sohna, Gurgaon",L88360138,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-godrej-nature-plus-sector-33-sohna-gurgaon-1385-sq-ft-spid-L88360138
"3 BHK Flat in Sector 85, Gurgaon",H90509654,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-air-sector-85-gurgaon-2129-sq-ft-spid-H90509654
"2 BHK Flat in Sector 89, Gurgaon",T90086450,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-smart-world-gems-sector-89-gurgaon-1208-sq-ft-spid-T90086450
"2 BHK Flat in Sector 60, Gurgaon",G85526814,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ireo-skyon-sector-60-gurgaon-1524-sq-ft-r2-spid-G85526814
"3 BHK Flat in Sector 67, Gurgaon",X88251336,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ireo-victory-valley-sector-67-gurgaon-2411-sq-ft-spid-X88251336
"3 BHK Flat in Sector-33 Sohna, Gurgaon",O88868858,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-nature-plus-serenity-sector-33-sohna-gurgaon-1929-sq-ft-spid-O88868858
"4 BHK Flat in Sector 66, Gurgaon",R89784422,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bptp-mansions-park-prime-sector-66-gurgaon-3044-sq-ft-spid-R89784422
"3 BHK Flat in Sector 106, Gurgaon",U89926746,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-meridien-sector-106-gurgaon-2002-sq-ft-spid-U89926746
"4 BHK Flat in Sector 65, Gurgaon",D90392360,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-m3m-latitude-sector-65-gurgaon-3000-sq-ft-spid-D90392360
"2 BHK Flat in Sector 85, Gurgaon",B90048828,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-godrej-air-sector-85-gurgaon-1460-sq-ft-spid-B90048828
"3 BHK Flat in Sector 79, Gurgaon",F90541282,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-altura-sector-79-gurgaon-2050-sq-ft-spid-F90541282
"4 BHK Flat in Sector 81, Gurgaon",X90539874,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-grand-spa-sector-81-gurgaon-3470-sq-ft-spid-X90539874
"3 BHK Flat in Sector 37D, Gurgaon",N89935714,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bptp-terra-sector-37d-gurgaon-1811-sq-ft-spid-N89935714
"4 BHK Flat in Sector 66, Gurgaon",X90134998,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-palm-terraces-select-sector-66-gurgaon-2410-sq-ft-spid-X90134998
"3 BHK Flat in Sector 88A, Gurgaon",V90009774,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-county-the-center-court-sector-88a-gurgaon-1910-sq-ft-spid-V90009774
"4 BHK Flat in Sector 85, Gurgaon",E89638758,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-godrej-air-sector-85-gurgaon-2599-sq-ft-spid-E89638758
"3 BHK Flat in Sector 68, Gurgaon",Z90142040,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-the-marina-sector-68-gurgaon-1950-sq-ft-spid-Z90142040
"3 BHK Flat in Sector 82, Gurgaon",Z85361162,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mapsko-royale-ville-sector-82-gurgaon-1790-sq-ft-spid-Z85361162
"3 BHK Flat in Sector 86, Gurgaon",G79277565,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-skycourt-sector-86-gurgaon-1929-sq-ft-spid-G79277565
"3 BHK Flat in Sector 81, Gurgaon",S88415726,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2100-sq-ft-spid-S88415726
"3 BHK Flat in Sector 81, Gurgaon",J88413838,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2132-sq-ft-spid-J88413838
"3 BHK Flat in sector 58, Gurgaon",F80869403,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ireo-the-grand-arch-sector-58-gurgaon-2156-sq-ft-r1-spid-F80869403
"3 BHK Flat in Sector 102, Gurgaon",Y90051904,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-adani-m2k-oyster-grande-sector-102-gurgaon-1689-sq-ft-spid-Y90051904
"2 BHK Flat in Sector 66, Gurgaon",E89770246,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ireo-uptown-sector-66-gurgaon-1257-sq-ft-spid-E89770246
"3 BHK Flat in Sector-33 Sohna, Gurgaon",U90683310,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-central-park-flower-valley-aqua-front-towers-sector-33-sohna-gurgaon-1789-sq-ft-spid-U90683310
"2 BHK Flat in Sector 85, Gurgaon",S89625690,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ss-the-leaf-sector-85-gurgaon-1671-sq-ft-spid-S89625690
"3 BHK Flat in Sector 66, Gurgaon",J88162656,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-the-palm-drive-sector-66-gurgaon-1950-sq-ft-spid-J88162656
"3 BHK Flat in Sector 89, Gurgaon",H90192616,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-smart-world-gems-sector-89-gurgaon-1494-sq-ft-spid-H90192616
"3 BHK Flat in Sector 104, Gurgaon",F88735434,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1689-sq-ft-spid-F88735434
"2 BHK Flat in Sector 37D, Gurgaon",D90116138,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-bptp-spacio-sector-37d-gurgaon-1079-sq-ft-spid-D90116138
"3 BHK Flat in Sector-33 Sohna, Gurgaon",J88879886,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-nature-plus-sector-33-sohna-gurgaon-1557-sq-ft-spid-J88879886
"3 BHK Flat in Sector 48, Gurgaon",E89762410,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-central-park-resorts-sector-48-gurgaon-2784-sq-ft-spid-E89762410
"3 BHK Flat in Sector 85, Gurgaon",M88069474,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-air-sector-85-gurgaon-2129-sq-ft-spid-M88069474
"3 BHK Flat in Sector 108, Gurgaon",I86267664,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-experion-the-heartsong-sector-108-gurgaon-2003-sq-ft-r1-spid-I86267664
"4 BHK Flat in Gwal Pahari, Gurgaon",F88515724,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-krrish-provence-estate-gwal-pahari-gurgaon-5800-sq-ft-spid-F88515724
"3 BHK Flat in Sector 85, Gurgaon",O89009390,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-air-sector-85-gurgaon-2129-sq-ft-spid-O89009390
"3 BHK Flat in Sector 110 A, Gurgaon",W90299854,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mahindra-aura-sector-110-a-gurgaon-1407-sq-ft-spid-W90299854
"3 BHK Flat in Sector 91, Gurgaon",J90478948,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-sector-91-gurgaon-1930-sq-ft-spid-J90478948
"4 BHK Flat in Sector 91, Gurgaon",K90309332,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-sector-91-gurgaon-2727-sq-ft-spid-K90309332
"3 BHK Flat in Sector 90, Gurgaon",L90308330,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-1-sector-90-gurgaon-1935-sq-ft-spid-L90308330
"3 BHK Flat in Sector 89, Gurgaon",V89394305,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-smart-world-gems-sector-89-gurgaon-1494-sq-ft-spid-V89394305
"2 BHK Flat in Sector 84, Gurgaon",W87727918,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-alpha-corp-gurgaonone-84-sector-84-gurgaon-1534-sq-ft-spid-W87727918
"2 BHK Flat in Sector-33 Sohna, Gurgaon",W89068768,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-godrej-nature-plus-sector-33-sohna-gurgaon-1385-sq-ft-spid-W89068768
"3 BHK Flat in sector 58, Gurgaon",G84643244,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ireo-the-grand-arch-sector-58-gurgaon-2164-sq-ft-r1-spid-G84643244
"2 BHK Flat in Sector 62, Gurgaon",D89223705,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-pivotal-paradise-sector-62-gurgaon-657-sq-ft-spid-D89223705
"3 BHK Flat in Sector 61, Gurgaon",K86780094,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-smart-world-orchard-sector-61-gurgaon-1626-sq-ft-spid-K86780094
"2 BHK Flat in Sector 68, Gurgaon",Z89424750,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-pareena-mi-casa-sector-68-gurgaon-865-sq-ft-spid-Z89424750
"3 BHK Flat in Sector 86, Gurgaon",Q87385240,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-microtek-greenburg-sector-86-gurgaon-1480-sq-ft-spid-Q87385240
"4 BHK Flat in Sector 90, Gurgaon",A83469074,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-1-sector-90-gurgaon-2727-sq-ft-r1-spid-A83469074
"3 BHK Flat in Sector 81, Gurgaon",O88798030,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vipul-lavanya-sector-81-gurgaon-1560-sq-ft-spid-O88798030
"2 BHK Flat in Sector 83, Gurgaon",Z89546168,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-vatika-city-homes-sector-83-gurgaon-1355-sq-ft-spid-Z89546168
"3 BHK Flat in Sector 86, Gurgaon",D86832818,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-skycourt-sector-86-gurgaon-1929-sq-ft-spid-D86832818
"3 BHK Flat in Sector 65, Gurgaon",G90417088,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-golfestate-sector-65-gurgaon-4010-sq-ft-spid-G90417088
"4 BHK Flat in Sector 85, Gurgaon",X86064822,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-orris-carnation-residency-sector-85-gurgaon-1975-sq-ft-r1-spid-X86064822
"2 BHK Flat in Sector 65, Gurgaon",N89350437,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-m3m-heights-sector-65-gurgaon-1261-sq-ft-spid-N89350437
"3 BHK Flat in Sector 62, Gurgaon",L88626120,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-conscient-heritage-one-sector-62-gurgaon-1996-sq-ft-spid-L88626120
"2 BHK Flat in Sector 104, Gurgaon",B89392213,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1099-sq-ft-spid-B89392213
"4 BHK Flat in Sector 60, Gurgaon",N89735456,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ireo-skyon-sector-60-gurgaon-2800-sq-ft-spid-N89735456
"4 BHK Flat in Sector 79, Gurgaon",J87344570,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bestech-altura-sector-79-gurgaon-2675-sq-ft-spid-J87344570
"4 BHK Flat in Sector 90, Gurgaon",P89051908,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-regal-gardens-sector-90-gurgaon-2225-sq-ft-spid-P89051908
"2 BHK Flat in Sector 66, Gurgaon",Q88125484,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ireo-uptown-sector-66-gurgaon-1457-sq-ft-spid-Q88125484
"3 BHK Flat in Sector 85, Gurgaon",C89681458,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-orris-aster-court-sector-85-gurgaon-1587-sq-ft-spid-C89681458
"2 BHK Flat in Sector 103, Gurgaon",W89703454,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-indiabulls-centrum-park-sector-103-gurgaon-1628-sq-ft-spid-W89703454
"3 BHK Flat in Sector 55, Gurgaon",F89877774,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-city-group-housing-society-sector-55-gurgaon-1580-sq-ft-spid-F89877774
"3 BHK Flat in Sector 106, Gurgaon",L90447138,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-paras-dews-sector-106-gurgaon-1665-sq-ft-spid-L90447138
"5 BHK Flat in Sector 110, Gurgaon",X90132664,https://www.99acres.com/5-bhk-bedroom-apartment-flat-for-sale-in-indiabulls-enigma-sector-110-gurgaon-3830-sq-ft-spid-X90132664
"3 BHK Flat in Sector 90, Gurgaon",M89709202,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-1-sector-90-gurgaon-1930-sq-ft-spid-M89709202
"3 BHK Flat in Sector 108, Gurgaon",T89794182,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-2003-sq-ft-spid-T89794182
"2 BHK Flat in Sector 89, Gurgaon",D88600536,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-smart-world-gems-sector-89-gurgaon-1208-sq-ft-spid-D88600536
"4 BHK Flat in Sector 79, Gurgaon",K88546254,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bestech-altura-sector-79-gurgaon-2675-sq-ft-spid-K88546254
"2 BHK Flat in Sector-33 Sohna, Gurgaon",Z89472142,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-godrej-nature-plus-sector-33-sohna-gurgaon-1385-sq-ft-spid-Z89472142
"2 BHK Flat in Sector 108, Gurgaon",V90223690,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-raheja-vedaanta-sector-108-gurgaon-1473-sq-ft-spid-V90223690
"3 BHK Flat in Sector 102, Gurgaon",D90588098,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-adani-m2k-oyster-grande-sector-102-gurgaon-1889-sq-ft-spid-D90588098
"4 BHK Flat in Sector 106, Gurgaon",Q90587194,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-paras-dews-sector-106-gurgaon-2355-sq-ft-spid-Q90587194
"3 BHK Flat in Sector-33 Sohna, Gurgaon",T90220634,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ashiana-anmol-sector-33-sohna-gurgaon-1884-sq-ft-spid-T90220634
"2 BHK Flat in Shiv Colony, Gurgaon",Y89951238,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-unitech-the-residences-shiv-colony-gurgaon-1095-sq-ft-spid-Y89951238
"3 BHK Flat in Sector 85, Gurgaon",Q85149792,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-orris-carnation-residency-sector-85-gurgaon-1475-sq-ft-r1-spid-Q85149792
"3 BHK Flat in Sector 90, Gurgaon",J83988888,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-1-sector-90-gurgaon-1930-sq-ft-spid-J83988888
"2 BHK Flat in Sector 68, Gurgaon",S88981344,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-m3m-the-marina-sector-68-gurgaon-1245-sq-ft-spid-S88981344
"3 BHK Flat in Sector 37D, Gurgaon",B26684023,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ramprastha-the-edge-towers-sector-37d-gurgaon-1770-sq-ft-r33-spid-B26684023
"3 BHK Flat in Sector 109, Gurgaon",W90221198,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-kocoon-sector-109-gurgaon-1745-sq-ft-spid-W90221198
"3 BHK Flat in Sector 61, Gurgaon",S89323583,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-smart-world-orchard-sector-61-gurgaon-1627-sq-ft-spid-S89323583
"3 BHK Flat in Sector 66, Gurgaon",Q79212109,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ireo-uptown-sector-66-gurgaon-1872-sq-ft-r1-spid-Q79212109
"2 BHK Flat in Sector 60, Gurgaon",C88598108,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ireo-skyon-sector-60-gurgaon-1385-sq-ft-spid-C88598108
"3 BHK Flat in Sector 62, Gurgaon",F84003904,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-conscient-heritage-one-sector-62-gurgaon-1996-sq-ft-r1-spid-F84003904
"3 BHK Flat in Palam Vihar, Gurgaon",U90483228,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-residency-palam-vihar-gurgaon-1780-sq-ft-spid-U90483228
"3 BHK Flat in Palam Vihar, Gurgaon",U90483254,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-residency-palam-vihar-gurgaon-1920-sq-ft-spid-U90483254
"3 BHK Flat in Sector 48, Gurgaon",G88605944,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-central-park-resorts-sector-48-gurgaon-2187-sq-ft-spid-G88605944
"2 BHK Flat in Sector 36A, Gurgaon",W89385947,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-krisumi-waterfall-residences-sector-36a-gurgaon-1955-sq-ft-spid-W89385947
"4 BHK Flat in Sector 79, Gurgaon",Y88543692,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bestech-altura-sector-79-gurgaon-2675-sq-ft-spid-Y88543692
"3 BHK Flat in Sector 85, Gurgaon",Q89719114,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-air-sector-85-gurgaon-1313-sq-ft-spid-Q89719114
"2 BHK Flat in Sector 85, Gurgaon",B89719328,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-godrej-air-sector-85-gurgaon-1390-sq-ft-spid-B89719328
"2 BHK Flat in Sector 37D, Gurgaon",R90305934,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-bptp-spacio-sector-37d-gurgaon-1079-sq-ft-spid-R90305934
"3 BHK Flat in Sector 62, Gurgaon",U87306754,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-digihomes-sector-62-gurgaon-2567-sq-ft-r1-spid-U87306754
"3 BHK Flat in Sector 56, Gurgaon",J90573850,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-park-view-apartment-sector-56-gurgaon-2400-sq-ft-spid-J90573850
"3 BHK Flat in Sector 83, Gurgaon",M90102606,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-palm-gardens-sector-83-gurgaon-1720-sq-ft-spid-M90102606
